Iteration,Host,IP Source,IP Destination,Flow Label,Is,Number,Timestamp (seconds-Unix Epoch),Nº pkt out of order,Out of order packets,DSCP,Avg Jitter (Nanoseconds)
8,h8_2,2001:1:2::2,2001:1:8::2,1,receiver,8994,1745405573.2548747,91,"[109, 263, 295, 373, 388, 390, 433, 445, 464, 546, 599, 753, 758, 790, 835, 955, 998, 1010, 1155, 1206, 1229, 1356, 1529, 1553, 1557, 1617, 1639, 1672, 1737, 1860, 1871, 1906, 1958, 2133, 2161, 2165, 2220, 2298, 2339, 2353, 2456, 2489, 2492, 2610, 2614, 2694, 2735, 2815, 2845, 2865, 2894, 2989, 3130, 3133, 3291, 3608, 3668, 3764, 3843, 3860, 4122, 4129, 4202, 4480, 4581, 4670, 4755, 4847, 5261, 5276, 5382, 5434, 5590, 5725, 6221, 6334, 6358, 6576, 6678, 6960, 7176, 7323, 7341, 7602, 7703, 7807, 8171, 8184, 8219, 8511, 8958]",35,33357053.511349972
8,h7_3,2001:1:3::1,2001:1:7::3,1,receiver,8969,1745405573.1858015,3,"[313, 2663, 7674]",35,33451279.770877555
8,h7_1,2001:1:1::2,2001:1:7::1,1,receiver,9092,1745405573.2102528,96,"[9, 398, 668, 673, 691, 720, 781, 830, 918, 945, 952, 1021, 1057, 1119, 1126, 1185, 1194, 1240, 1283, 1354, 1388, 1567, 1577, 1687, 1726, 1730, 1817, 1828, 1832, 1927, 2008, 2032, 2144, 2216, 2234, 2238, 2260, 2321, 2338, 2364, 2431, 2487, 2555, 2617, 2680, 2694, 2811, 2888, 2918, 2952, 2968, 3208, 3218, 3244, 3279, 3655, 3907, 3944, 3977, 4283, 4324, 4362, 4447, 4534, 5002, 5598, 5678, 5801, 5854, 5866, 6084, 6344, 6364, 6411, 6484, 7031, 7098, 7144, 7408, 7443, 7522, 7595, 7705, 7833, 7836, 7993, 8124, 8285, 8561, 8827, 8863, 8892, 8904, 8970, 9112, 9164]",34,32994239.748809114
8,h7_2,2001:1:5::1,2001:1:7::2,1,receiver,9052,1745405573.1852593,8,"[1473, 1694, 1772, 2230, 2248, 2756, 3714, 8576]",34,33133567.749163136
8,h8_3,2001:1:3::1,2001:1:8::3,1,receiver,8967,1745405573.2234874,33,"[589, 657, 764, 801, 993, 1054, 1632, 1694, 1968, 2005, 2115, 2282, 2446, 2629, 2678, 2719, 2782, 2897, 2972, 3068, 3243, 3284, 3679, 4161, 4602, 4677, 4842, 5265, 5503, 5606, 6587, 7123, 7703]",35,33448367.7691887
8,h1_1,2001:1:8::1,2001:1:1::1,1,receiver,2960,1745405573.198885,4,"[412, 1212, 1692, 1697]",0,28966478.963156015
8,h3_1,2001:1:2::1,2001:1:3::1,1,receiver,2961,1745405573.1450083,3,"[237, 986, 2392]",0,29016228.794689234
9,h2_1,2001:1:2::1,2001:1:3::1,1,sender,3000,1745405919.135068,,,0,
9,h8_1,2001:1:8::1,2001:1:1::1,1,sender,3000,1745405919.11841,,,0,
9,h1_2,2001:1:1::2,2001:1:7::1,1,sender,30000,1745405919.131144,,,34,
9,h3_1,2001:1:3::1,2001:1:8::3,1,sender,15000,1745405919.132687,,,35,
9,h3_1,2001:1:3::1,2001:1:7::3,1,sender,15000,1745405919.133659,,,35,
9,h5_1,2001:1:5::1,2001:1:7::2,1,sender,30000,1745405919.151688,,,34,
9,h2_2,2001:1:2::2,2001:1:8::2,1,sender,15000,1745405919.15434,,,35,
